project,pr,clone_fingerprint,start_commit,end_commit,total_commits,categoria,distancia,duracao
Qcodes,7240,f79bbf98f13697b7dcb349cf793266db,7,18,28,mei,0.25,0.4286
Qcodes,7240,f79bbf98f13697b7dcb349cf793266db,7,18,28,mei,0.25,0.4286
