project,pr,clone_fingerprint,start_commit,end_commit,total_commits,categoria,distancia,duracao
diffusion-evolution,7,a63f62ae819ef7b1b64876ce70a0c9cd,1,1,1,ini_mei_final,0.0,1.0
diffusion-evolution,7,a63f62ae819ef7b1b64876ce70a0c9cd,1,1,1,ini_mei_final,0.0,1.0
diffusion-evolution,8,a63f62ae819ef7b1b64876ce70a0c9cd,1,1,1,ini_mei_final,0.0,1.0
diffusion-evolution,8,a63f62ae819ef7b1b64876ce70a0c9cd,1,1,1,ini_mei_final,0.0,1.0
