project,pr,clone_fingerprint,start_commit,end_commit,total_commits,categoria,distancia,duracao
gh-gei,1349,0f713a8f2240b5f9a99973b4f6fd10c4,6,8,8,mei_final,0.75,0.375
gh-gei,1349,4632d69393c2ebd78b5547a8bd82deed,6,8,8,mei_final,0.75,0.375
gh-gei,1349,0f713a8f2240b5f9a99973b4f6fd10c4,6,8,8,mei_final,0.75,0.375
gh-gei,1352,4632d69393c2ebd78b5547a8bd82deed,2,5,5,mei_final,0.4,0.8
gh-gei,1352,0f713a8f2240b5f9a99973b4f6fd10c4,3,5,5,mei_final,0.6,0.6
gh-gei,1352,4632d69393c2ebd78b5547a8bd82deed,3,5,5,mei_final,0.6,0.6
gh-gei,1352,0f713a8f2240b5f9a99973b4f6fd10c4,3,5,5,mei_final,0.6,0.6
